transaction_id,input_addresses,input_values,output_addresses,output_values
4d24bfe9d404588f61e3568e8c0b0dfc74b52cd0d0e0b42a7807c5c535d100c6,bc1qfktfzf22kss4vvmunugl03y8n8dn72sn00lhlh,41637143,bc1qgyg92cekm4grfy8mwywant6p4m88an430w8trq;bc1qax5t43e9d87sglcuh3tskjl4saeng30u3fcqgx,23523038;18082326
49eb381bcb0def3b7de57e53128c5c065673844b46400d7cc3852d4591118266,bc1q2exf4kcw5g6m4xfgx5cmmnzhc8v8f8454c9gs6;bc1pq0uzutn3jalpfrl6409g5tlwj5zyuxzcwstdtaauptfqywp4yry6tqpxmc;bc1q0fja053mw5eh3etzvmarjz9dl0y6znspm7hpv8,984305;800228;207738,bc1qtvwfh9tmy9fuv7c408znftn6x2thmf6x9ldwvm,1983225
8e56f77edb85dc5fe690d3b624b3af591d21312652de9efa0af5dcd4fcab5a4c,1ouDAhmKWKiKGmMgZnBwne5QXV3DhKvuW5,230093,bc1qptm8un9zc572egzqhx5nekd3ss2ktts78gg3tn;1yLu8JVCD4LioatpfYTw4GVwDrNVLeL7wx,219658;9904
1323e32fef942c0af32aedf2b977a0b9f709924af28e244b84227a7aec8e0191,3MTg7RTUFRNp5HyAsar7SHJCMSDc5LRm4c,1473702,bc1qpkv85zfder79jlf4x0sqjhyhcsjp7w6uc70nrg,1470587
c06ff90f8874e331a2b95b7968807539f8dd9f4d68151447786a6e74fbbf9e3c,1sNedCYNNrBup33YCUPt3As4dnFMoSxn1U;bc1qep06racyrk3xln2mpa6cuahjehreads0z6rnze,125234;1971203,bc1pl89yyrvcaaasvdyzmqe6gf6v2lka9km4ea6gs2wt62l9ygcd8t845fw7m7,2090473
5d8d447eb087643b29497f4d85d0afc36d62e54f43d4ffb3dd216d8d8b8bf665,bc1qzxey8cddh6gs9s0qanp6fdpjvvw69v57km7fnz,1432113,33MuZiZkfQjvgiptH7FUskftKdQwRL9Mbt;bc1qd2c3f0fnelk2gpuqq5m8dcujta33lxlf7hxvs9,354702;1075442
c308b0ca8378b0d156381778ee333c1a9b983bfd53d0223bc28d915caf8bcb7f,3XLPLEiU91MdGx7eCD5BUEt1VS75KwCQdm,2163236,3gx7xSVkz4cATnnrKKL8N4EBQ4DRi19u91;bc1q2jy5536svx9vwhkrfzp2msmmlggl9hfjqvlgvr,1709688;448414
1c15fd84105715b2dbdf29edbcf9622794a4757a450df24c02ea73ec4b8626cb,bc1q6hmz0ky3n2fp34g3j02e70652na3j9aftfh7yq,79764,bc1qfjvr60setj6ptk3vyhnmxjeahqh5yttx24mtkw;1EdbmjwQN8ZJ7r8ecypTQC86qidux5WeXT,37383;42313
9bf01b1f66ea64a9489b234721e038e1fabe4000c52966138a0f639c783fb48b,3vzUVMhUMbrHuBMcMRqL1A9xEEGy9Gt6dE;bc1qpjmht6vj45l37hsjgzfjxcz2ck279hysvkekcd,157685;1360495,bc1q8tr29nz6vxu6h8n7z4s47fmqwf24uw0aruu6he;bc1qsr8cu8eukx2hwsvmwp6mqhvdaj4qakd7dntmhy,1433356;78273
5055cde66009b7057a50270f47accf0ec9e68148b651e4b46a39e24e91305256,bc1qm5g9g46xdfm2evqu34qsr5s3jkj50jsj86rn0n;bc1qdqm7wtdqs7dw6hyynzys8salvdez7xxmcwf88y,1019379;229111,bc1p07eetn7dtzsydu52vnw0cgkd3mlxreqxvkfjm7ww5fkfgysulxl4ry2230;1h3M4LkdLn4GqGBVGdugtue6keNQVMfS6q,72946;1172453
109fef697242ceee9575992ac1174ad16e2e508ad7ba9ec2789e8e1b77906329,bc1qnhl7dvd9kpd0p8nxvm0gmphl3x0rcr9kuxagn8;bc1pc9hruxhy7pzqvfdt6sgssk5w3ltsk0htk0rmzanfzmpvk7e5jtqm7hhxy0,10658;159617,1XoRxEBw92boN4e3j96gaJZn6NdbyAt4HC;1qFZxMWFaHtijwqr5Gypn7CRkCp4heRkcE,156917;12797
9ceb5ac0c54e78e62c29bc4fa9938e9cd35b256167ef1d9fe21a85e537454804,bc1q36jjm8a9lps2aflq9r4pvguehxx6yzuwej069z,329561,1MtREJWJXDb378Tx8HTULZJuyeeg4SWAPC;bc1qkl2nv0g0l2kuds9cmwtcw4lrzj7m5nzvhqml5q,140831;187427
889ab5bdab8bc96fc02c9ec96deee2eff237156eaddaa37b1350054af4c61c38,bc1qchf9sm7ql83scdefu2jhzc33h6nsknx9xj93as,1069002,bc1q5xtlh0tm2kuuxjg7fqs8ytwqz9vcktcj6275wr;bc1pj4d9egwqly4s0zpgsmscg558nv08me5cnxshs63xhvjstrw3h7rlth8pe5,811125;253806
ad33b43cf03132ab4a18d399863ec129f8b58c3faa3621356b3519e35be93656,bc1q0l85yjsvsanqxxfn6nt3wly4d3uwwhwcm748nz;bc1qlp5waseu8px0pdlyrk8g30xtsgnn6czyfv7l9w,584816;3344510,bc1qntce4spw34f85ksmqjeaduajel5u2q2mnfchtn;bc1qg672l6nvk0hj5wyydmv4c287q0ychm0dml0udj,2899380;1020865
5f1441046880b1aeb07dbafa7f6a534469f48c40f7b913171b1a9b7dec0e3f9c,bc1qrtmvnqasmy7p2qqncnztsaa8j4mmgtd99rh3ng,7033672,bc1qxejtzwjx78zd2a0t4cnkqd6drees0pe5z6l4jn,7014403
6aa773e5f0a9ef910009085a0235da052ff9eee913b8fa1a95b9225f7ab2560d,bc1q23uejcuvs78c9ftzt2m3xrr5pk3hsdgazlgqm3,1029234,bc1qtfzcu574tsf02v8maptljlgvrqr6a4hapvtv6m;bc1qqtqsttw23j60k8rn08yjjk2ykcjavmjqwagzcm,248683;776302
7ab0330ab35512823327690308338353eade019efbfe83ae8f494b92faa09964,bc1q9r6jy5cy0x53e7equ3rgl83cqfxxusgyt27avc;bc1qh7appt34akxr0tuamg4lhlwr57w7kgaaeulmr4;3YQXgpTEk761QVq9oqyhMEeSFdWurBTB3E,30898;1796415;2483406,bc1qfcyu369vlsf5svfu38x274cx4zx4xd67u9s0fw;1MrKeBN7L5GSyTmxEwWPE7CKGFiwigSctz,3266928;1029955
c9f821f9621108534111e13c9017d5666fac0e64c586d67c20800a7b29f02fc5,bc1qdwjepruhg2zp22zu4fty783q7mzwu5vnrfx8kt;bc1qq6vrd4v7lt0xdlghzg5sqqrt54ftftgm52c3mv,18566025;3170708,bc1q7wndzmpgusz6fyw9xu6nwqfag284vqth4ns60x;bc1q95vkyl9x06n2gxavpjg8x69c4tjpecm7juc6r4,3543829;18106240
accf5ef8de510d595226a7a79e2b99e73489513965428479d485470bbb90d597,bc1qfd56knnwwukz58avzznzxtfp5ckau9pd3549sx;bc1qnn3nafu3925g09gwttrscsu4lxx0dcpzq9585a,221302;403118,1uMDFg5hvPkFKKsywCBTYy89SdCckfKb44;bc1q4fv7qe7h5ehyh0702uqpapxq9ryj7rr6n8x3ar,538042;83580
164377518d46b44fa319523e656943693eb7a5776982bd5bb344fc6c90e10b68,bc1q65dlyf2ar5grn0m0sp6zrtnxdfx94xtgnpxvhk,428722,bc1qpu2zw9krf2wl3059vuu2fljqnndnzhqkd7ljnx;1XZZ8TyyPFg7eEAE3hn7RjLUUVdcat8LAp,243419;185084
fd696fab39d842c03cc398283efacd94b984731de5020f6614a1e075f0f93e20,1nxKd6a4HGmR5GfsMWJFhc2muEWFZLsz3V,2043372,1ZLxBBZSifa6yLa6mSWrqDLKT73gDSHJB7;bc1qefrqe3qz8g5klkaegu9dw2g8jmfxavmyq7wkgt;bc1qak6ev5c9e7dmqr5ryecvauc3n09n6jqd8mr62z,616758;111148;1308574
0f7fa5364bcb982e5ca46692d09d9d377f0ab05cdf164bfcc7da3ac82c8f62a4,bc1qrp4tx003pu8ca39tw0pr88qa97jegcaza8atns,1099038,3hxMi9EcnT2TBZDDjyfmokRHr6pqUc5Vjb;bc1p5xu46s29kwnxgmtw285trnq4f7fya7hzgygwxuw2rx0qxgrrqtvnv6dfwy,574250;524610
92eb5473a003ee728604f057a9e1f98ca37fbc66efa9029b11fa5b5b78565b12,bc1q7g2fvd5cnd4v5avskqekxyn3eh7e6q5dmrjzmf;bc1qmtfwdrdpxf7lyqdu6lw2vfzqav4t9u927sp32u,1774037;593425,bc1qjx6u8h7h67hzp0q6y8s6tj2mr4jy7wypxt38jn;bc1qzk75ljc0e34nwlvw39v5k9jvmmdrggs2gqv6vz,1261161;1103890
2a585915522da625b82e40003b39e4b016e9d6637f1571eaea5a9e0ceac3f3a8,1CNB8vr3Qv411gVd7h5G7ZGCAfcCZZKhX4,655187,bc1qfm9r6935qkg7gaed4jl7egphclru588r0lh04z;bc1q0a9m2gkyaexte80zedegd6g069apucu657smmm,379287;273196
c068959e37b01bb4e635158af0a061df218a239a37b52c5cd2821db987f8b7b6,1n58W6o8LnTCApaA6g379fqPpPo96ybwCy,24087,bc1qs4wzznm3f4wplq6hg8q5ql9rrzfsfuzhhqcfj3;3iNydzQ126swJeh1fB66CdrootoVoHygpN,3196;20849
d57f154279676ba2db5fa0550b97f08f991776ca3779522c4573d41ec0bb2e33,3YWw8iwQ57oo9MffjrRiKaMMpcX9HzpXYz;bc1q70kmznzped6a8wr3t3xt7ha5efpmtw6e627vag,388259;528914,3qoq6sM7573u7F2kwyLzuAbWpmS8s52HRS;bc1qt6esgpszdcks7c6x79n40tymkqk8jjxjgp06d3,276712;638805
4e683ef363c1e39f3763e6f132428190ed1cc1e5c4b344963e74bf23415b4c01,3yQ7iSrJ9mx3JN3j4FsA1ooRMLUvcwTwxo,8856142,bc1qj7zkvw7uwk2nk4kaekntg3na3z5ry29w6pp3l2;bc1qpdg6337mml36vsjtq8jaxwwgkf9rgn43f3u94a,7012084;1822720
e4533f488a1cd44130b263ac0d589bf91b7d1e53245d4c2139127dab4b99391c,bc1qvf34xtwcx408p4qfcf5fu79zhlmnfn3rwkxe0a,507250,1BGHBVCMPRPTpqsAn63HmJatp4YJA92sVA;3k2NLi5qQLF3UJTurNUbasxbVdGjs7etoJ,476711;29680
647304d4040b5783268f479ceb7481870294e51afa3108cb74369915ebe335b7,bc1qq6yhsn6y5u0t0ngvm26g7ffdlnlhuw05fes4wt,3887930,bc1qtcjgw8v4mn3tvy40u2zws8lzfu4wwdxwh7lxsw;bc1pl790jdpd3e4wkfa72k4607vyzxc23v2r8yfzmkyn50phh4deag6eerqct8,1805259;2076961
cde038b55255eb4be95e4532b1fd4f1637e066dc7483c5ee43d3bbbe53a67e2f,bc1qk9vzyl7ty4ht0weaar3y79ewrxzpyhnphlgl2m,16706430,bc1qw0f5y9uzy4l368veln8j5svscxjeuscd0uxpya;bc1qmst3nqpv6jwxpdadvls3j39gcv78ysgyaj9f8j,185517;16519913
7fb90d9fd6ede0cf472f667c407ba37a4f251407c389a6afad9f440adcb8c654,359bKk69Fmdv2h7okZu1xUunBKcaJ2fLsK,5191781,bc1q9wg3dl8c6lyl34tgwdu8h33zdhcnn3yxa4uy7t;1vwJact77VLtEs4uBFYDDQiUPiPtDX5e7N,58259;5132522
b06040cf0d98e8f709adab23bd8ce9339a6cbc71a65c45949788279346e4a2cc,bc1qe6x4y9e2hd877stxrqjxt4s0v4k0p95nv9h93w,1546792,bc1qas6q8laukf7p56jnh4r64684ktyje9umul047p,1544334
d1775257a10d83f6261f03aa8a405cc15d198a48a67f911c986db4c4dd61f870,bc1qty938kvcssfvmrmmfm9e6unrr0jedpvshtkc97;bc1qrq6tyfmq67yw6pk4yaa47ngchdf3vv54kdmr9s,5112612;4569532,bc1qqa66rc7gwghq0s97ym74k8dc9hmx82rg0vwlld;bc1qkpqtzlsv5gn8x77sjfyl5va87ltts5stcwrkra,1086064;8563563
83dc2461fbee563032618b6255d85982ed03e7d0a02442bbaed8ce1fd8d8c8ed,bc1q7043gva2rx38tl4m3fn9vg2p0e7w8m4zdxpfhj,922398,bc1q9jzpyv502mankhdqrd6qlvmr6m9jmkl2d838j2;bc1qkx7jly5djsv42vdg2gjvg49d6jc422cpx634kc,659333;260892
ae408f22cb88d7d3bf6e0eac66e8461f51c956723aabb618cb01f31ab2f96b5d,bc1qgfrmps6f33au6uwlamewef065x7s7z4zlwrqf9,171260,1SrujKgtBvD1M21Pe4QDHhx2V5JUQLz7Ey;bc1pujw0yf5k72zhhadjru5hxa7nw0pl7rshknknqs87u6vdj3ej3zvdnrhjj9;bc1plm44s5kvwuf3d6w42awdx4espwp6sxhc8ujgckahd3v2p86ut6qhtzwuxz,48475;3790;118883
c9c17a193b6f9a02c0338e7b322ea2a1462b8d4d5d1f5fe9b5895fb41df5fd7d,1NFzNvTZZLWAPkKPpK4wdP2Az4GAJqbE5J;bc1qcfz6fmq3u3vrkc9n56vgd6lmlgdykkvwgsv30z,503609;5396028,bc1p8mtmdp4nsrrg2ne9u0zsnalyzr35ppavm50f70kag6tfzl7ma2jdlfntdx;3ccvHvk4WgjUjD4ypeg2orqNMtv6RgikgR,2712005;3160713
908c64aa917b95d01034571a5fa1b726cab68ff49bc7fa540364d2f86deea345,bc1pj42tqqg7hzspu7nnghtcxazpnjmd7ugc7g0qnre5tarvxjhy87v2ly3thr,185187,3SBHYK9LUdTqSK7dVEanqzupFz1B5tBV9e;bc1p2rhtztt9cmhklk5cklkjre4z633n93yf36rxy0xd55kl45uykxyy9dwmhv;bc1pz2r2ys06gtqgfzdxgqwfhv2cxj5g64cgtjj2q3kw2e0keh4qd9eqk79f4w,24275;151371;8769
24d033c19994388a7c11a35738bc3bc999f2b1daca738a9aff228409db791d79,bc1q30fg7dtam44qc3hm3p9h5mns9ljy9r5egy540z;bc1qh0cymj9zq4903em6je6u8ekhgxdp99pq50p8cr,10553459;769170,bc1qepv2fqsletj7p27z95sa7qjnwkjarwtjpv6s00;3kFE27jzvwcLGZWFxEC5jWEbPPGUFVAUN5,7225789;4095019
3623aec034180f248c9ce565490d7c92ed4c8fbe377b5c28a786952d36078864,3u3ZA5DK3ndPUC7WbgXK6jXVDrfVZDEx47,598012,bc1qfmlrussennunhv42085d3gzeuqcqz3u6qd3968;bc1qtga624n4rjs4mzwrf8jup5xtk3nqlnppupqjv3,576162;20911
03c725f725d41bb4e2d2278629daa4c910d67a58c07ee0e2aa6dac63d5e418c8,bc1qalxvjcvvqakkwqjjq7gspwprntqe29632hfgkk;bc1qnzt6dh2u7gwsecd3hq5ehmlk49zw5x0crhy792,8045433;36808035,1x5JQDarqTRxsvg8orGY4SWNmrpubfSxNr;3YmA4zU2RZEgGA2iDjzaKnQqfUBPXJNYNF,31864614;12788256
d4927711b930981759c417729f8fbcecb736cf489694c0c87e5e52df536bfdd6,bc1pvtygfq6rl2j0vuezlgcew88pedsmjlwcd9mn89dzl79d2zuylr2e76auzl,1420110,18cL8C4aSF3QSpJ1sxLHneLkivjqXWysc7;1gWReh9kPSAfXt4oDd3ZarYHvt6aZQPSku,1023419;389622
cddfd31d299095f4777bc249eb4a5dbe0e569934ff443069297e51d0e938ac7c,bc1qu7crr37kfmzjzugk2t0dvjkyxwr0hpftlkrlwv,472500,3HbZ38hbeX6ZjZEcNXm5ABCa448ZaK1NBF;bc1qhd05y5kehza6m8ppmq4gp69af2vdekzx6t05yc,260653;210412
a73687041ba87a2a80f28864eda6b49e936b88862775bc8ce0e412abd07b62f4,1UJ1kdiwxVuZAJrsNjdmAayfe5SLkeszFS;bc1q7vhge373yxk45ege4fft4cehf2k95wnjgvpzxj,4441782;259708065,bc1q83we4rcxn2ta5y2jrx976ewmx77wqmnxvvp077;17ALMzcWvFPvHTH1evwWkno766qsvoYp5W,105599242;157967073
1c4a250e404fdb326f4b930f0874ccc717f86688ea5858f072aa75fb5f20f1f8,bc1q4u98srugtmlzmgn25zgh8g22qyyzn4s7frzl7u;bc1qpjn8lk59k97fz0dew6a4mx33vdf4qq7402mjdt,913558;8086843,3m276nV4adFcJozsqCVi2Cgb7BgNXKu2Rn;bc1q9vlh5cu6utqvafttsxvwy3fjx7yh37hkussrv4,4728142;4244585
985e4e085b7abe2f7102cf8bd3cbbda0f70e78471124eff12518cef4c49fd3a6,bc1p9t7hp9xlrg7r6a8ww9akuplu5t9neq7jlnwhszasj7cqtgufcs5fc0rqsc;1sPLR5GpAaAWcCzCpwFitpe1CYztD66jZz,174382;1277381,bc1p7syul06gd8wahcw2d4rfv5krvsjtufursf325gh9zrz9aaskejcgpzye5e;bc1qg3l4jrjeuxs9zge3gchsq0jw5tgxk9g44p9nr2,561737;887145
d2921d2592fdc33ed79603ed299d0cde8a44c1e384bc6a901d7530eb77a44e8b,bc1qd5aqc9wyc8ra5lsdkxlcg8wtu3j5k7h2knpyfq;bc1qwxk43aanf44flngwz80nv56ducm8sq4q5n3d0e;bc1q5d5xny7rsrnx766cuky9yfyzcvpxs5zcjn34l9,1312185;35680043;346175,3X8vJqRoAy5v6vcWUeeWGHFbMkmir923gv;3VCZNLabkFs2uvNDwMrgdJKTZp1Dx1XuXK,15383570;21904556
297eadb6cc7b1ce25f2ede4128f59e37a12f95bbd79bdbcfaaff91a8eef28922,1mwUXJUjQekddLA3fHZAXM4rJFsLXaWT7K,1774829,bc1qw5y3uet94c2rw8lyzmk7zw52vwf8ruwffkeejp;bc1p0rv5s6kpq9fcm84qa38r3er224lx5p6smqcgraw8yktkegu5lhrn0tmj8k,1592183;180061
97bb9ec1eb36a22e4e577c76ed15c2bf75ca371a3f3f33fc9a40f5f08a713f4d,1wC9wTGzxdzCq2XQyUULxRzUKxttoBxpSf,59311,bc1qjrtp24wl2u8hlhsys98y50le0atrt707luyzrg;bc1qzv789wcewww5sgqxa7a2afcpv3g57en0dflenj,58798;446
5d0a508556026e17d1987d7ad3773078f64da3281b2374d1f52a1c782b3f9535,bc1qvq86qa3zeq0k3lr669d0gj0hx92hzxny0m5mgk,5499193,bc1p7ca7wak6fe6hw6wqa3wchyqcr0n39wz32hm6xq0m0qzsz77uxe7erdz9u9;bc1p26rx2y7sf84e9aghr9uyp8pl3s5y0n4dewxxr9hpnu0z0u47grhrnvjml3,1190059;4307594
841a05c333f25539f77b7901e994089b97942eb7a2a4388a0c088bec94511c30,bc1qqhgnd8szjpa3ctejxgar6t9w6n0y72e42y9nue;3aLXaghMNVCf1zxkMtrenEwyXj5c1qpuV1,28272;1513676,3zR3dHaX7owd4CLi2HAUBo2QKhiYgb8dkp;bc1py68tz4cul5xnahtg704eg2k0nz9az7362x5cg4lr92sknt26x0n03szksp,1300495;234258
4181866a031a14aca0e8838b575361e9d3c75d92ed8ba629824df6059ee42419,1xKvrDGcbtsvjjhtF23LNJyvcxnqKHVRGi,1479312,bc1qh2t0pz56l9vcjzptweyp2v6dcgkdv45jx9026x;1cNe6zDmhjzaNXb1WordusG6y2QW12TKpR,529638;943189
23ede0394c8b8610df88970fd6b8a6113421660d7a37957eb7f3965e1dc63cd6,bc1qefnkuvl7kctyhca9pzyur7twll907wvvr9ycxs,4562397,bc1q6pcupwcafq8lagrhq3mxa78mm8nvr0zqc5wrrg;bc1phksj97nwmx5wv9sk7cdutt4qy44jzajjyxuj8qcvghpenfg4jr2czy5x30,278139;4283258
37788ee2a8fed85fe3ee22006004d5d1162076af6bfe2ccee18993c5dd8685c0,bc1q8hdm7z7rupd00yppfdft7k7s69n75efrztm0ny;bc1qkedjpl6gs0k2scch75juuzu5pwqfxq7vw8923w;bc1pf3y6c9ypmxswu4y7mzuddtcqselhuz29x0m6raggxtp36je6pjdqhauvfs,291614;58254;32653,bc1q24ytmwswtdcflj02zxeydwny9mzvnu9srg3zfh;bc1pa82uw89pjskxy8z05xhxf0wdpc723swelfeemajz4uj8q80s2srgck55yj,217853;162928
68a214eab4873232f11fca41ab46b8a8b6d2dae512dc429f15c80639e6b37d20,1t72jj5VmLn6uiAxypKST6yB45vQAUPJTv,50601,37KaSbonS56CZq1gk9py8W4Pirz18fu7WG;bc1qy7t6r9eexfnc52k7xlzy7h5glx6esvuwqz33mt,50314;45
086435ee05a97a3845ae4f7efa4f812863ba63802766efde26af0926cfeadef3,bc1qtx38rtuqajx685eagqudc056vyjx3rzuu7cf5c,30232898,bc1qc6w3gu4s2f99hl4y3pcmy9jchfut7kjv05z6m7,30212915
bd51809a515317a138237408e2d550b2162ce9d08a6e72562c78e3b8e8d4ea55,bc1pgxhr4s9whtgew8xgmyfss765hu9umm8q79agvjxs0rau2uukhy9z459hph,7229486,bc1q5xlyap860xfa6tppr4d3vdgcd2vnfzj3umr85f;bc1qh89v002fu3z5svvd869spz2hv9nwqtl4raagpm,2028134;5196341
05c74713cfe1a4a646b7334fcf50cb46a24dfa83716050d44b74b9b405abaa8b,1p6bZtDDgA2me6vgnaydEjR7G9GTRAZu3y,3347914,bc1qdhtczga48agf0jvhcsy4mrfna7c54ns8czv4dk,3336612
3a36343a23a7886f1fef7c1163940296e2088aafe6c20ed4882dfbb2674f1a45,bc1qsdswyw3lvg64lvn74sc4k2h3w7qczzecjkk32e,858879,bc1qafvfywqtl6s26ejcxw3p8wga3lpfmagpcu73t4;1zNDUpS6kv1rr4VLJmFAYjEQo9DaRyvNvu,251179;607571
38dc7780b103cee2229318ba9dabc6ba7896bfc171950000fa194e32b38cd55f,1HqYXGhZ5ez3ADK3ose9gXd6fXwTtHtTrQ,353318,1hJVvXJ4qpgzhfNvTmH8NvyLsMwkJiskdd;bc1q5amjxvqeakvrtw5llm6hm3ws4ww32uqfvrygdf,29056;322664
b32e9a5a4410fc72070ce358b76186eddfea51af9342a71e57daf60b07ebac10,bc1qkhxxk4ray4y9mu79p0h739q5w7h0pc9xc6jax0,2478110,1Hm1b8QCBT4d1hTTHET3HtiDV5ea8Spqje,2472737
622977fe3cbc04f78298b4f5a0383e72343de4dbafcdc310fdc7630ab9704715,1ee12FWyQVKKQcG5H4uqBTTqUHxvD1GBhU,23890,1bV4BKzUkFZdD3U3FAw51a9NDTFPiJwN6T;bc1qgq7xcgy8fgcz02ghpxy4xpzwzmq5hwjea8fz4m,8597;15205
c2a5b2a6c1e6ce356f25eff158245a497cf4256f8a8c51bfa5278d1b8ae149aa,bc1qpnvracd3fz3ewd43dka5w97ymfc0e3z7kuzhs7,5205876,bc1qa5xvr03m2ruu6slfa76gjtpf5h4zhqgec06u63;bc1q2y89hmf8425m4zxhqy62y2mq9fzee0psm6xsvp,2429567;2758621
23b140301fce97c1a4295351d2279a1599b83839310c9c7fb32b43ef27a28fe9,bc1q2gefak5syft2h55hx8gqup4a2cstst2mdnt64h;3Nh4zRfeWe4PQSGoRmpxS4a8D2cGKXFzGs,3457777;3195914,bc1qzm7hvzxt7rd5phpwuagq6ee55rqhhcmw86hd9t;bc1q58nwax026a3r94gqu4p2x623325937gls0l0kh,5399649;1225417
ee8adb249cee1fc048355084a286841f7d170f4c398cb1a39a3b4f464413e141,bc1qz34k9d95jmkfv8ugfwj95de6mnmyt66ehwe6mx,16332711,bc1p8fggru3syv0f807rgayqlpr4qnz5qtlwe9magfhf72fgculuqsu3s3rv8w;bc1qj2smq86y0f82yf66xakc39xmx8yypn8u0kqv22,11604333;4670276
f4c64c3c643904eee2150224f020b2ad95348d8f7ed8aadcce7d287918ca6d13,bc1q9h8qrtg3q24z8sk00cgjjggl375umh6ycduhlr,43261,bc1qtwe8pm2t6kx5rgm5wwr3hajy4aundt3trgjs69;bc1qg4gdmjcyt0ml0k8fct709f805plsegcuavyz9t,36257;6969
c73a8024cf21840ccfcf7f5651218ce13fd96b3e40bdbf16989a5bb9891e3b46,bc1q04nv02yvsf96jecnc4xanuv0eatne2vehfkd6w,16528843,bc1q736uahpxzzv8erhwcwtgzg09c2ulwej7nkyveg,16499605
0ff342594214a47d157fb21709ebcaf889147877e7cd85136fa60539c3b7fd18,bc1qc8pws7xxchjzsc4tdnzswurvv7j08hrpme5wfc,19606419,bc1qseqnw4w4m985ca5vdyhl73juj3u8edhwdnvmy8;bc1qqetqq3rxscjrwae5ql5nl05jsh4rstkdgu3qu3,13138543;6400863
654ef75c7c30959b9c1832a7ee6e2613ce4ea489023c6b61f6f73a9e0bf12db4,bc1q4fvzk2063vlmt0pa3sxjxlhgnk9vnwcjtwu9x2,52839823,1XXFFS2Pjt3BrRoj9XsAftvQ5qxuT7W25r;1toE4a2VFqLdafj9A6ZYDpC7JTafPPz7Tz;bc1q2t22wvdn8fn2659yaetly74xufxqr89stsnwnj,25126984;1055489;26615674
f745d95d927eac2477a2cb6cc1e0684dcd3f2cf469b192dbaa68af75c827b33d,1Jxy8Mt4i467EfxBSowwvx2A9NNuMkXxu5;3vQkJfbQsXeKsLuevSf6EPaULqFWTC81g8;bc1q6aplm3v39ax83snf9zuwfwm092kg2dwxzgyhw7,477255;133747;583253,bc1qleklwp2kkp2vlrw0gv602rl9xkamae6aa35jys;bc1qjycxwg2kxldq9fpywc2ytrw4yh2vn8vm5ysxhf,832273;361725
6b4154af42cc4243873ea101037e4ede43c371228750a20736d1ce1878cb667c,bc1puhlhy6lanuae9rp6cxvrvvk4ncxzl6n54sq9x529wvkt7ps23unm77cmvp,4847185,bc1qj3s3njn6mfgqpejajtft5rjjqae00p7sz89jx7;bc1qwtjjt3rcakjr8taytcsg5lqcd09r4rhcafg5st;bc1q4ckqkv3u0804m0qn57k5eqx0pp57eqfq9w2dk5,1359777;3208643;263958
61010c3922363fb99b7d51c82a9483691254adb3a0ca31d93e09d1a49c376b8a,bc1pfvgtp9q8asdmdwvvnes4vxlpfhd6xuu4qs76zfrsup59k8ngv38fkv9css;bc1q8c5n6d5fkw6xy0guk99z8fqvs45vtjaagtahdt;1a5RqzcYCwKakVbSaAgriiighGqnqS4pfS,616837;51960;126306,bc1qwfuulqacx6n0sw0vhe0ha9c9g0fk930daeyhyl;bc1qgkn6wnnfl6zfmd39wvzqa30lyeasgzv9w7van5,136255;656659
cecf8e1daf083d7e2271bd2bc632e97df8817aea498ba0ef36206e35fcbc5fcc,1JT5bk7MvJvTiL1qzZVT9eou2nfydtAWFW,775829,bc1qf85zjqtee836ay6pmp6eh7h5cq3p29gj7s2ss9;bc1q6prdhv4p6n79uznnaumjm60rcutgck7ehz887v,450091;324511
6cb42e10a11ca03534af0cbd2af88ba2396a33b6738c06cf5d87a550872a7791,bc1qjfk885d73ceed7zcav5uanv4tsmdchza97vrmh,14012239,1esVH9AJGWUc7ABCSiQNN7hnoyUxgNqiie;12ow7itzZWPHNcSkqsWZDwkqb2ZCRMSpA6,11280647;2711635
c355e8ccd8ac01ba063ee0a6b103a9d7b9dbeebf6e4b0945565e63ecb08abbcf,bc1qc0l6ws4vjdl03640lgjr5unc6re276fgdyprve,852794,bc1qdd7a9ces6lxe9alxje9xj7cup0kwdrtdzfkeq9;1dFALFhSoou73rGoUxU3gnGvpSkb98J4LV,481501;368590
46f3c3f8f23150f8fc2c71f1d3d2c0c3c7e4a287acd22badbf1561ccf215965a,1Di7gD5E1VW1nJxRbV2QqwtMXNTyNB95r7;bc1qpv28uen3h4hdd346dd9cyl63m4y8qkqjv8j0xf;15g1EK9GiZtGidjNEtnqoQAbdZeWB1VXAN,131094;10874370;60411793,bc1qpxevmsq3y44m2zr8sx4ng5z409mn8gcp7tpt0r;bc1p3utda9rsahk7srr4tul599jkgegkvaumj9ypj6kg3zx79e2jf9zr0gvpts,21996195;49196723
bfdee8fef3980280248264fbb5d81b84585db59572c6ebbf8e4df77ef93c88a1,1qNsvwVcdwiS9gUTGm4dnLzj2JMtDzAGHK,57008,bc1pncezu6hyzl09dz0vk90yhzedr3qx9c7jf8rj36gz26l4ks9p6zjy309wwx;bc1ppy80vuhqh04wd9wwpustt6cnza2fzrk5g35erjg74xg9k57eaqsy6wlu4g,37004;19729
