transaction_id,input_addresses,input_values,output_addresses,output_values
2a2a9ca85a0f379bd222d908b5d9c05b386f3e423ecfe16d038d1a59533be278,15AJkaH8ghwWV53SKF6xqaxzfG3kUevBa;1Ji834Hwdk61HULxFr74Vag9px5FZRbcm,593780;235241,1bKSQQoAWRNjFanwiXvvE92MjPJ2LhTG6J,820756
2f107f9ffaa66dc083d7f70d815e8c94c0781c02efcddc6ad51ab7e43d33b1b4,1T16gMWozDSYENAsohhASwLnZDn7wv21iy,1549380,1ApHxG4A6zVmX62c2tm4HeR4PYkfMU4dm;1axtBdoXBRrQfKvErKCXmFtBgiU8W3tLZK,167014;1380520
5b594474d4f1662cd02a1ff3a06803bf6cc303d01b776ba5a48b8517efe3a2eb,1YEV1vG1hpjkStkgHKyVqSJqKQTRM65V7,2909646,1r2wtryLY3dyLWoA141Bmj6CCDrMSMtkin;1avWHMNn6iBN1JbHsm994K4dh6MVVuDB1h,1145874;1760914
1a840c80353a853e55cfde71da86b541ea7f36141693ba292f95e1d52ad5b454,121BviDXeEtvQiFs7trskRM3pXGcVTnVg,3058824,15pp8W6X9cbUgTPaJtmWXQKDU7H7gWyZKN;1wNKwAgBS8CA9BFo3bQR14XzLq2C1YQe1g,1871160;1183842
732f98ed67129df9f9a5e49f3bc8b677d3c8c37da4bf4d84abce66ea5a46c9c6,1V2RcBadt8SBJRf3LuAUyWX8EQFaGb48Y,2056874,1wU5Uh9BCwyAh3wTdhiPk86C8CFinRpp8;18tYN57TDUnGqQzXkNgXtcS5dN2YoknzAo,1206621;841567
3d9b8cdee73aecb99f0b2791c5ad2ec635feb5b590b70dafb7509749d087fbf8,1UP2ApGTkCT3rn5sRa5uHZpRyxhHSCHpp,917468,1TV1KrvmtV7GxrFmdV4fytUvnE1QzRq6P;192fqgz2pqQkJcuYnwp9bp4cM13D4L7ZCM,580825;328082
aa6c4d3e24eddd67c78c066a72061b2d011644fcd2c67f59bdeca9165ff4d9ac,11keX3uCPLQX5kRi2C3sdwzZHX6QkbMmuL,919959,1BrzKSgnekGzTsviu4fwni65jouhPpiCsQ;1eszro8NE8Q7ag7vEk7vegsH23AhjeiFG,324628;585741
8152c24c5394fc0596cf43d716b76868d02e47f184cbf72a656611176c363f15,1nGUnFvCUNFRexhLed6uGxviXAL5Pa3p6L,148108253,1BH8eqkfNBMFPPqPFVnanVGdnGsEkxTuDH;unknown;1nGUnFvCUNFRexhLed6uGxviXAL5Pa3p6L,761734;0;147343449
baaa628c8e68226cbdaf66d0666f05acaf575f755219c7b55caaa170e18a3e22,13FrTofzbxtciWqYukUGFdmXdG5HGKY9Eh;13FrTofzbxtciWqYukUGFdmXdG5HGKY9Eh;1rDpTJoE2CLsyHeQyYw7yBxG7SjKcWPaF,480387;618438;411492,1WoxjfHfc6xEKo93zcmTtaiPQ9gtrtnDo;13FrTofzbxtciWqYukUGFdmXdG5HGKY9Eh,572523;927948
3e8816f59eb2dca6a70bfd7ee814eca327bec8c5b36b432d8d8b51bb0deaf1fb,1dG9vrEwwWUE7P2ThJRE89MLo8aADSAS9,3949365,1Jzuz8QZwfVf1yN3J35JX6TjTmt8G8259;1AuV5DCB2XRq8GTutPBstSp7Fdf91iwv4f,3488006;457143
2ad4232d6a070cc8dd6e2f156e1dc6e047dc230714a730427f1b8733762692f4,1CRBQ5XKQA3ebizTKJ92afUDRuWTHUQbF2,6438362,1gt778791b7ZMRWGNXJrWybUBtseUUidT;1RjKtENKdcwuo8CJk5SLe5PN249zJJHqA,5840567;595077
4ad289d2e79b203ae437ad132477244084092cbfe002fac3a1218e708709c7bf,1emReVdHxVogJ54SVCcKijry8NZKUGF6HP;1pxoHHiMSFUCYwh8cbFfXe4Qi6m1YvQwsU;1pxoHHiMSFUCYwh8cbFfXe4Qi6m1YvQwsU;1PTYpdc86NzZN9bQ33ioX9t9wKPcqbWWV;1hXZzUNxTXYgsgoGVxHJwymhhVUZwiHaY,181243;289108;215713;354988;531836,1UAvaqW6a7SQgeivde3gq6a2nmjQqKEcAC,1568454
aa7d65308f8395e552b8d84aaf3153704d203b2a204ee5fd07e28101db85b350,1AYchy5U4CkyfJq7dta56oG6CTJrMug9r,45957635,1AYchy5U4CkyfJq7dta56oG6CTJrMug9r;1ye8YLcATmoq7seQK4HqoX7vtQGrMWwHC4,45061562;892258
38d6097e7e6cb0d4b182d61473e086774c8348be8d810c9c29d76084e6549e87,1oKxokxzTeC4C4NM3yaVMfd4UN96LYRT3B,1421859,1K7bszcqznP699XtvhS6U6w2czJV7F6Ea;13tZxc3Z5xs52rna8ZmtxRL3yZ4PtrCv6f,576924;840705
4ec8558db705e48d4b4bb6e8c2e628242e34d4d953510df6d71d2cf2d5fa8583,1koAqdWbLmLMXoJXeSszCtFEtC9Gmyyo2,1987736,1totJvSyjci1C8Nt5oqhoU789sZJHHtPrn;1ekVirJZ9V8EevkRqf3NNuCu6Ci43qFqV,1251120;734739
892bad07edd15e30ef1b0172af744f5fec04e494530f0f3e97a105e6a8b69220,1AYchy5U4CkyfJq7dta56oG6CTJrMug9r,43593492,1AYchy5U4CkyfJq7dta56oG6CTJrMug9r;1HAzdmZFoarC4hpz3sNzw7RtNPKnEff5Q,43234089;353972
deefc05ddcbd2d7c112d53e5314c61510b94571314bb79a54b228a3995e83c34,1mXkRfinh7P8APz6xj6way4S7zSgPajjN5,894318,1L3sUfnp9oY5Y6wAdopBxZjp8ioA1eUPW8;1k3teCvBwbjEJSy92k3G8MyAGVTxSrCkc,551878;340441
1c64753c699a3c89eed4f0103c632b7f94682f6951e3e5d40c4b19f789528558,1RxTFBKZjG95HsX4BpN4BaVU7QwDQJLbj,4470348,1EM5MBM9Mfb3WciUZtW4JNfoZBDPNe2ap;1181pUhhiAK7uiWfAGYJL7mKsBS75EMiS,1662724;2802834
9f0d7f6affa14b5152d0f304f1629f0838415395267e4b6dd068a134525a80dd,1FCWhzK93kRktigFhLwxbgtubQN6SyEEp,1580233,1vQhqexyDQs69E2C6A1svcvVvMSEfr7t5;1jaP76BpR68cuMQmAevc3uSpnrNCkeJKZ,233543;1340538
4c457d7df90a9b20e9db2656aff102c387bcb4263a259bed0ac9c3e5ba15b547,1ad8cbeKLB9Ubz1HTXHLTv2cPAWMWJ41u,1666203,1cpk7vHtTeWHqpeVy8BFKtCUJLdwrBJex;1ZBDEUGdBvkKVisX89DW8gcjQv5h82MvLv,289155;1370659
6a3933106bd6c100870c87d02d3ad917f917a1a3321a6ef563785553841c78d0,1B4kXkUnW7Ww3nsXTx4UQgVu55c4GdYKz;1B4kXkUnW7Ww3nsXTx4UQgVu55c4GdYKz;1siybMaDfE7rNmaorypce2vqGBhJL1sZQ9,519042;700605;345593,14zgDyJDTv3hhGoq6arfhX5MxrEbA7BD4,1561255
d4759bbf4d2eac0241b4dddb88d4ff6bf7639be868ce24d24ad96f60d49745ec,1AYchy5U4CkyfJq7dta56oG6CTJrMug9r,44281760,1AYchy5U4CkyfJq7dta56oG6CTJrMug9r;1qeCg1wf5SCKUvohBko2rKzJc156fwpHF,43593492;685010
379996f3e41b7f49543bc26c2a6713c7cd833ba871614534f89e0e66814d865c,1iK1QEq7we9wHhRUUT9Cbk85mrLnG1jqa;1iK1QEq7we9wHhRUUT9Cbk85mrLnG1jqa;1UyLherrrPKims34dvzkS6dsShu3oJN9X;1UyLherrrPKims34dvzkS6dsShu3oJN9X,235836;685893;331483;381547,1wc4VSNitCcUuQp6Wud3nJvQRVJbShNHW,1623670
c79f870aec8f2108f8bb9babbbbe23bf572cbd0cbe8d29ee1f32f785f21f96ae,1t8BswRWJg1e7vDCvNZeNLvUYtBuzWLmD2,5426334,1PR7u8MNg4Z39dcqr9GmnGNt7cGDGTEFH;1Tz4iEz849SEPfNF9Q29P8jtQ5urc94eMk,5060739;364265
090524c5ad4b380c36d8d986f4e512e6bf061310713ac0d6529d260c784e29c8,1HPAaxregGQ2nm1ueb1FoJyeRNMFUgpQ6;1HPAaxregGQ2nm1ueb1FoJyeRNMFUgpQ6;1HPAaxregGQ2nm1ueb1FoJyeRNMFUgpQ6,621644;131460;662010,1eMF3fsr93JazgvF914VXKBCE9LwCVCKt,1402635
5c8bb1f06cea189b59cae29a09eac55ef7400678c1d74a24c30846bdba5304ba,1TSrzJdcjwDDfAB51TbHEihTgvndfwRYeu;1Ji834Hwdk61HULxFr74Vag9px5FZRbcm,619340;564857,1mAck7px72KgxQi5hd6mrb8znMRNWLrp7x;1TSrzJdcjwDDfAB51TbHEihTgvndfwRYeu;1mAck7px72KgxQi5hd6mrb8znMRNWLrp7x,567900;250265;360212
6fe9a7b8a545a71ec1a00401a4e1086bb12fb5c396fb92be4a2a8216065ee9fa,1EArmu5uDjjXHt7YB3hH1WVc41wjgh4QE1,4762680,1tWDdtXkmJvQEJdek5FRRe6Fru9wRJzdB;17cCxkSWEaPVZa8ahF9oy6Fy8rV99Y2WRT,2058308;2699502
10c2aebbe906e061579e36dc650562b999eb904c58681a42ccee10fd6d111922,1EEr9T4QRXPFL5TNYq3Nc35obfDDuJuDCk;1ng5kM6E5ccbyKdnTEZNBaPmJF5GPn9PM;1vhhQEKHUeJMtUoimKCK3sj1ZaiJCEaFYw,501082;305733;559858,17pX27r4nEMGneHQv8K7JL93Ftqj14DtbV,1355162
7863990f12a8dc8804377c350d1d75571c27192863fb6f505c4920ee0d628af8,1cK8kPYoVh5D5EmZQFdCRtWkic5am1C5h2,2942318,1JaBHBHEdZkxMazNBqo6j8tkJBoTfMCuoq;1nF3Khk24gSwavhap3AkuY1d1eosLmHCj,1272567;1668534
cd9e9b1d84034a1dfd61f2387bdc63f6eee0ba90636970f73c9338d6b418ff3c,1gQYdHrYmcMVPGFumVy2zqsof5KWX8AUHs,1973785,1nX9F533VvK13CCZyU1p3Vb4kD7rNvwH92;1Abx4bMLpH6qhH9Aiuw2yexTLQhabDJBq,1288908;681558
cddf5dda9d1a89d2c1a55dc521916022db1444d99689ac686194da57f34a7fb6,1jbGQjPqXTsECciVRuwyBCE9AD4vNjNi4t,2644817,12VBtqndwLYzaugGTLWam7b8W9YuLrwBU;133pcctSMYu4T9FYS9wiLXS72o1ndUjAEc,1418801;1221432
91c5b8350279eb9f4032b75c9c3604da83e939fae7c9f36306aec060dda20cad,12pWAnVvH8U5i9erzL5x7Eb4atifrAjYY,1935549,1RztYUySQN47cD4k6mQsZiAfK93nRcoecz;1PqxD9CdT87akGGGYYvUk4wR6ioaCNGiDU,922335;1007248
fa46aaa5b6dc27296d46667fa3d27361949d0b986232a1aebf02a2b3798397ba,1vzs8sFiqmgVaGRTdt6WHwNxK1mjjTfM4X;1csxVCPZeQViSAZoD2EHnZmVWaGYzYkmSD;16qkJzTMpSzmEpbMidA9CD4MHYKhHGrzg6,247580;310892;515542,1NLhcomLffEB3cumEBTn6vGF2Wn9MALqc,1066927
a2f409cff4312787d6dabffaf4b905f7790b6e1053d167726708b431128d2c8e,1zVjuYYquuRh1D5RVmy7RFMGRBxf4wbgn,3079005,1xjZUjeMM1HtbsNSc3yJ1PNBFw8jT77jC;1vr6ocDLJiBSQYFXjZrvMaW7mT4HSrwvUC,2887884;189768
442facebf03cf9133f9a5884d7a597ed83da356df6428992ccca1f618537a8c1,1ZCrCUzpGqFJyDJJCpzbd6KxFSj4Tu6Ac,3854708,1pfiVpHYjZCmzJDTKJFvAhAZoD4pWLnfee;1v9kDWBtd6vYASzyBqiuqnfbpZGThaNmpE,1892480;1956875
4a7af8078f7a8792e19231d79a3816e165f68878d4462ec8bf16e1e96f47802c,1vAgqTZHpbhoLmoqWtWYhyyKsmAzPvF4ep,3097862,1V1WKvCokbyojeRnmgnVSFPzHdsmYRjQT;1r8rQ55CquscN8T1GusyAGomn5bsCntoQ,1939037;1151531
6d29e987a5d18e36ee2180ebf7779cb0f1d70623c93c7269b4ce24a659f7c0c0,1yC4RpDhdwcpoRAu1EJU1fmQnAfvnHoGb,928661,1H4PqxRPfUoLFEewBuw4WngcSB1NpNmuCX;1QsSP22WJwmQa5zocHkyBAZx6cjMUVYf3,255595;670375
9ed6e88487667d109d6ba86865c6f92ab490dd63fd86cf25bc9650c9b56b1d60,1yzn7oX7n3SqWELVJbNtZAVbJRxJhKYMB,8318748,1XY6ai1fCVuvpsvYBheTVcpyDSR7Vh7hSN;1QsSP22WJwmQa5zocHkyBAZx6cjMUVYf3,7731620;584607
5ba76faab21c44786c14ddb5ac94d5ed50573d8f2065298190d455f61a74f912,1N1N8c8uq9b9oeE4UccA3EddCqDwAjGvDG;1SqJ5APVhf6w52UEjoeyNAo3NxWvWC8HPM,734457;852498,1G1w2osk3ryBJrqJbb6UTihBgTA5arhN99;1ZwQYuoC31pDzyYf4ECw2DgQvR9zaSqAD,988043;593174
223301b7e779abbea6fec0018cac66e6a660699b20d522960200fc5fafc714f2,1A5scEu9TFF1ougASMbeRFrCPVEaazJyf;1sSVLmNwsyEPrQKUuPzne9x8xL6r6u19sy;1yUQK7AQVfQm36F7msp1sT4XdVS3G8HtV2,739355;659033;568622,1iK1QEq7we9wHhRUUT9Cbk85mrLnG1jqa;11snyukqumEoDCFkmg86d3n2N8uKRCnsNW,766596;1195488
242ab5bbe6809441d2957d4073f9f33f03f94d5b05c218bf152a74cc8b7583b3,1vUSRAMbrUdC5VAviWE2BdWAD2ocTt7gXE,3472999,1ut5MPjis3v8fX7d5qJTVdfruYYisTJFo;1PXin9M79C85E24wpPz7cq55NaUyvhy8V,1236061;2230816
2b97b31846c794e7c100a95b54efed104edc2405ff37580d4b99f7efc322ac20,1CMxr8E8XGtZ3Udz3ZPNXw5VCyJA8zWy7K,717841,1yUGyEJo5mWzjNewnwQg29zGW4kw9jXASf;1ffZ7gBxXAWudjW3GuMxDX4b54ahRGNET,381468;328695
7b4cdd1cddae5146e50622d27b186ff3668f7b8a41de856c876512f87cb18298,1nXnAEcRBDewg7GACtN2M3H4Pjz2YZwVEJ,1902730,1vyVDCCiDfsPVw76JqHSUF4nN67HJX1fdT;1o1PNqthLTYKmJxPFX3w9oreLPJPiPfFkX,889999;1008194
bfd1cbae1f9e4ae07eba62cbda481c942d227ffc3bf21de375c74d0142789455,1nv1sADyEmFmZ3CaY65zUR1Tse7LND4gH;15jS17jDxJcqAMHe242NBE147j8T2wrA6,623830;980318,1XqYGqrUjWDA63nYYYsqn9ZpttofVQxga;1FFP92rrCGv6xCUYtHZFJ7WUjGTpBh7yB,1571788;26300
d20beb8e0c1f4801ef97c78af166355bc3f2af5e33a84e23f283ad8b3b01a3b1,1vBax7nid8rAEgG1jPRWmSeF4x6oML2Zm,4719151,1vCgVkdy3Bqb4SFfoLNmtjoPBt1gQbbUMq;1x2wZoQf5fJCDzh4QfdvcfH1nnkiMMhv4,2417079;2294188
dca8bf9baa97c8698ac23211ec4819eb8c14c9643592d29b3f53b19616ef186b,1KuMs75Qsa83LaFpUnh7BWLTGYDqTgMnJ,6405986,1m4nUDkTMwbJhDDtbNnZB29t4u3QQJtdiH;1reM7jsaVWC94RCZQtx9vBYCjSohrH4Cph,5837636;567323
6d8273d476a0a29adcce056dcf75e473749490e06f28134c0a100da2794a08f2,1xMXj91McUJbcrL3ZUdmtvtb6dkZqFBqHT;1jdTEWw68wEzYBSUzoTEQjPhVZX1tgJUzu;1evciN61JHuyBP5UsXvUyB1fujodHYMo6;1xyScxMVZoaKYguCbLaULzyj5ZCH2imR1E,247153;413124;715675;768276,1TtVL1751Ne3JzAHyTApeNRpiV45e53zXv;1D4rFuC9gbjdfr4xHHFcd9qRozGkhQVBv,2083132;59740
001fc5a1907507856c2ecf16b8c6c8691e5c4878297453db064c33ca54f6e643,1NCaoyoVw4uraQ5Fo2fbdCbXjvEFF7fbeQ,1286092,1EVmBoMzEwRku1htQrgm3HRs55oyZGcmZ;1bouVHj8XuenWsphBWjB7s8fTk5RzWmYc,849368;430093
26b64cc4645aa41ec8441a7bf5f75961624b66ed0015b3b650028a23ae9a671f,14mKMSeDUWCArGLW1PJPV11Lh5ZRXvudLW;13mBM7DEPnS3svkY7L8DhC5RSuGsBKoKn;1Wiwa2uQfRTRA99qbTqmD7U4gmEMUzSAF;11Wp3BkkM3Ycd4fZwnvdRDeooXe6Tuz1u,252968;280823;470662;635773,1bzLbVM9nQ7zbPcSyLHZz8MfDsfVhqEzP;1JsW6SJEPyfLWC9HAn9PR1bGv6QMiC1b4,1560616;73290
bb36040e629be09377e2922a728bd266b9a3817e89930ca374ae8c0d507eac65,1Qr6nKvJKnMb9huwoyErZVKtN92E6WLDCQ,1902960,1oadVbtNEeZfx99bRaQiEmzrWW28QCyFLp;1a23ujGs7vRZLZDUd3PWhgqBtpsEvV9QY,777633;1121455
2daadf7f7ee9ea83b5145413e1896c18c33a45aac663588882fdd69d71f6499c,1rUvtqyaMuWxuKyCRa1X6B9CFsP9QAtgCk,2316511,1kehiZm2jjbTcyQN3LwVheN8H1PiCBCGT6;1N1N8c8uq9b9oeE4UccA3EddCqDwAjGvDG,646695;1664331
40c07ca37c820cb46f01b4588e9595850f7e9de1777e4101c381893784ea2ae0,1hewNDxUTzNhukopmgbnXXMv7quCYArSgi;1jei1LJgCceQRLQ6yUw1PSGLaaGMEfTAg;1hewNDxUTzNhukopmgbnXXMv7quCYArSgi;1hewNDxUTzNhukopmgbnXXMv7quCYArSgi;16WoTWT4ToiPpka3L4zw5w2QmmyeRzPsuN,577631;258534;681223;762466;589446,1tFsPkWrh6r2H2tSadaWrcWqeDUtv1V1f,2856207
975c3483228a956052cf7467985c39ba72491226081eb6ae31d5730466da0be6,1wWkfrDRdeC3U7tNf1e6HgWAwA1RdhtmnH;1NcLgQjsjgc7oKwzcT5MzsvFSRccovyUEJ;1X9Ts7Qr4Zxb5i4ggwVpPE5D6pDeyfb1um;1cGx2kkKSQoi53Bi7c4xvGHHW99UNG62a,395955;406382;575095;995308,1qMtBH9p6WG7uNkuEX33y1oMEyTaNHWUc;1kvW2kLvEjUvUBXQaExvnPykHwisuSVwKW,2346442;21143
24bc20a5e65a9854f39d449854b7c6d244c947d73de6db39d66acf0f74626ea7,1AYchy5U4CkyfJq7dta56oG6CTJrMug9r,43234089,1AYchy5U4CkyfJq7dta56oG6CTJrMug9r;1V98Xci6NgpcvsYbG2adMNba1hVLFvTmg,42965203;267658
952ff072923d5b3e48c8a4255cc70b2b1d6b9a87b29ac15900bab2930414bd8b,1CaQWBRVXUZ8hZxPeoRr2BJgsZM31W6MX,6958277,1YT5CyFejqrQqhBPqjcv7sqRyfwEg6e7fe;1QesRGYDajC6R6LYvQd6JuVz3WKq4nfrG,6065105;888610
819aa30985899d34ae97ab1af4c189919744cb0c804a0a78e69079f858677f5d,1QWMPyE6jhEMMRJpcUnfXCvZuE5F8FocuE,1673271,1NPb6BoYLXgxFKKMmnhDxZPCL44CforCo;1xfCjAoaua1T68WqHGaNzuXMWejGxcLBco,827347;838772
a9c907264c3d5c3e822c8c3bddc782b0272442d3a6b1ace41e311c0d447aa863,1eexqN34KmR62h7SVpw8ivi1PagU6ThR7m,116865590,1eexqN34KmR62h7SVpw8ivi1PagU6ThR7m;1WrDHgnau7BExyLX1utcGSVQ1Z4q2wBWqb,116282531;575949
bb95217d8e30a60df6137b2b7f2496a94f03230cc2b72633a8e55ba2521d6bfd,1NSgehELDFSET81Bpd8f9P9enoHYF7qF1x,1980905,1mtUAwP5huHFhTJ4GfCwqj5j1bXJZMdFDZ;1F6ZbA1KFp2j1LgoyhDxg3QzsqhVF6CYbx,952383;1019769
ad484f18c86299bca45002fca1d09c4b72fa7169e2a14365982a3df24fcc2318,1eexqN34KmR62h7SVpw8ivi1PagU6ThR7m,115477378,1eexqN34KmR62h7SVpw8ivi1PagU6ThR7m;1Mw6cKVDAb8CuQwfaQkjrWw4fyXZeqrjv9,114954547;515946
67e51196795d7219bd6a6f16e8b705ab7787c194353f27dc294159a0def8f88e,1FPTRrCAFvjNAKaF7F3Z3xixN6gfNE6F4;1DDsZ6mJq7ApHNiwqrFBoJRT2W5pLdy381,290262;381403,1MYAncG8YfhWyDgWsVD5vzTgnbKAfxVgcs;1mfXjsRMYTHsy6KnmaXLdysDgD8ZsDcHN,437942;227103
3b883da1b6f2fdaed11a1f81d635b0f9b67d90461b704f7f6a06582f46b61857,15YWxCW8jyuVy5WuYF97PDj2YxLgdBBjs,6225151,12AYsDKySKMd8mtQfY9jpMA252W3mQQmFh;1rvLD1mhx5pbdD3fCEMHQDwuqA3LkaNGL1,5775179;446428
2d8616af9df10044e3cab15b47ba6adff0e5b71c8664a9d2e52e0267f619fe1d,1nGUnFvCUNFRexhLed6uGxviXAL5Pa3p6L,149553563,unknown;1ioCtXAK6ZfNYoyfWLpnUUiR6ARYE5dbx;1nGUnFvCUNFRexhLed6uGxviXAL5Pa3p6L,0;564349;148986658
13d6c922944efe01911e7687a72008fb7827adbe1484c30a7ae6c286ff0054fb,1eexqN34KmR62h7SVpw8ivi1PagU6ThR7m,114954547,1eexqN34KmR62h7SVpw8ivi1PagU6ThR7m;1D4mxM8oac9XAXR7XuDnZfaHP11Ue7ksLT,114511876;441515
4c97be5baf6430c7bd343d1163eff01ca6bee6586af77615759066efa33c5d68,1Nx29TNS58NKHx2BXu7mhDchzC85Bizpyz;1j5bpYK5fJbRhM3sMzGyw5dNogx9cn34n;1Nx29TNS58NKHx2BXu7mhDchzC85Bizpyz;1yUB8iw3CntKJQpU3eHs3fGoSQSxLBhNoG,693385;644583;372414;500422,1dgGRfgjbHcipUXpY51uvqLNR5bkQtuNG,2205213
40d3476989bd8ae0bc623e5194a0a02f88a029887b1771cdbf101d961bfd823b,1kKB96ctCZ61A2LXXnkEbZNGRXBvw5TbWA,7711143,1XqzRaEsWP8Dzw5q1z8aDxtbCT4MUwpeX;1Wjv8wQDiyTmuY2rAzscnQPN7dznhSADA,7121778;587462
4bc81c6672a65c2ea26510d5e3be34cdd31ba6dba7f456896cf52265f6e7b18d,1gaAny1vCZidUhnUso7ZQrZgqLNuMWmMa,2161096,1omZXKPZ1nDCH9FowG12zqhViUKTzd4Kg;1ng5kM6E5ccbyKdnTEZNBaPmJF5GPn9PM,150118;2006394
729dbe985d8d6cfdb03e46ad14165702cc07156fbc4b55e968feb4d4a9539840,1LcoLBos49h97XN5hfaLKyjSeVKiZtcMf;1eVtU6PReoFzY2PiUnLZKG2b2pHoUMaEA;1fGpv4zDroMqrBbohv2hwZZBztVJV6EDX,416415;651731;460884,1BW5makQ7FVa972F2v4FruNu8i8qAh24E,1516987
afaf2b2e08a96a9b7366d15a79cb82abd160075474ea3fdac7d1c08db83e3183,1zJ4nujD3ddQAtW7SLJ2dXzGGnkEpavbf,3503265,1Qa8WFBsSrQ5zBndupw4kzGpko1jdN5u5;15E9W4Duo9C3HdUd6PY7xwi3yc6wupniRn,413054;3084693
5b39a0d39547e97fce6eba6a32402aa3483333b9f3a7006f08165d1023f89ee0,1PDehvbsKDzaXVt3bZ2f5FXxuJgRRoAhL,3827620,1jyEuVYU2Cs6yk5ewRRxcVyEsMuQo9XnEV;1ivR3jGgtvauRnckJnobw46JwqWWTEKTe,1198074;2624559
a5ac013fc67dfee267d7f6b97040b3df67109889f702782b9a8cedf601f28bb4,15JagSGB2EuCMxbZxKE9dVKSjtfckBvLG,4438883,1w868Lr4wYjpnWhaoctCsVGwrdjZWRsAK;1ynEs9j8aUNMM2Jq7Kmen2Hou3QpxzBHGy,2839935;1592173
3546a21d69f0e9d0f1728a265c76525d3fde7a2305a6f2041573d648e1de2b65,1ZwgGtkT9sfN1eY3NNNANQuhA2DN561jdf,1123443,1EKKjWyNF727SLvyEa5XBK6xLRDqX3UnD;1UBQUXSuA3b4ySiYVbsGdKph6QYzHqvWJM,69632;1051508
842ce097ee2e31bb24706f4309dd799dbd76d08bd756c87278130888cd569bb6,1L4NpySTBveUapGKDG62DQqYuydzgfmmFh,2642110,1p7g7zcK6YtZ4oU8ei1qoMbHRPrvakEDmS;1AL47vE6utvKox8UrhUm6njvX8DUDw2NhY,2405788;231787
dc2d765f189ff1b093b72fa6f939fae169a643a8332e16f7c92215b62873ddce,14vDn2WZjjSiSrMdKr2ewxEc1BT2YkSYBp,1703610,1WoUaWcFduohmiDrKg49HZTGMPSdU5Hg6L;17n1d23h4jUF2S5wuMEtYaVRab8VKMu83,211898;1484151
db5379a6ff4a1014dad358836666e8dd46cb4e69b984791d3708b1a1f99a8a03,1mM71P5EaHgaoJF1BruT8xm6eiXAnDirhP;1jaP76BpR68cuMQmAevc3uSpnrNCkeJKZ;148QZnea4ZnjGsbYr6KoEY8VBqScZfQ5WL;1W9eWEpYRxhvBhwp2s8TrqbYZ6bsPEjNsq,224019;402480;811194;891407,1uiEvSEDEQa6kT39QNwbk685PcCcrmPSFG;1PRi8h735QM5Q2vPXEfQzZ3JcdsJH7apV,2276809;48664
ee93d38e2893f140ec221abc1fa539c418ca0763e1d85ad1a0d1729924f7c323,1TsWnp7BQHpZgwxtX17QgXfT33SJMp2Tu7;1ToTqUXXbVb8C1QttWDFBJSoiyjwmqXvf,726266;854819,1jSLA5DEyUpN8Jyypdhey8cdKtVWwFNvc;1L91B66yDgeBxcQnp6jmQu78ZSoEjgDrwx,973324;603596
15b177e1473ddab87d22d408b345c58b5c8a95ea19719aad93cac6200df3dbef,1U5PrQ1xV9pRgjtH4ja4sS1ud4XomtCggP,3653624,12gkrhToKLBJF9gufvbYdv8m1D8AeN8Gw;1R4CwdFA92dRoasoDXN2MmThqYHkg8iVZH,1446287;2204016
d8eb6cdf53d3fd18a03a47a2ed231b3ec6a44da2d2c1303188d8c964c7448407,1GJLyCdNcrYWWFiFiZNs228vGaz5a1yJ5k,8225026,1RLgW7JurhNJYbpSKMYHwsE2Fxmjbokp8q;1bet1C9Z6LALxNP3gp9XMCYpAWFinG6Cyw,7456956;767016
f96bcb4aba0485a240a45fefce7b9eeb9d3eb5b9a658f200ee80f5c0ee3f84ac,1ubf5RsBGKTLtHxRqUk4xE4x32FqdEU7w;1rDpTJoE2CLsyHeQyYw7yBxG7SjKcWPaF;1ubf5RsBGKTLtHxRqUk4xE4x32FqdEU7w;14QYRCRuahrmP1MkrxRkYbDDS2LgQAU8d;1ubf5RsBGKTLtHxRqUk4xE4x32FqdEU7w,613975;148161;569470;397584;143440,12D9dwhXmrRq6EyWDDwtQk4twd45sSLWs,1857821
ec5d513097171fe38372957eb4ae98906a40fe4ed5a7aecea251d6a96b4bd166,1VfpV38etweHuVvEGhjhPAZwnbxJ2UYyg,2276038,1NUUF2GwazcaeFpn4SNM5Vqq6t8y8f3X8t;1xMXj91McUJbcrL3ZUdmtvtb6dkZqFBqHT,145193;2125009
470e91fd210b901ead67e27b3e584641a6c5215247f02e5316843124348e225d,15qTZ7o24h49urxDS9jx2vYEN8dJiaM4GD,4303028,16VkMQbRTuGdCHfjHzS1U1cfaqgG6UFc3p;1tmcP2y1ajPoa5CxQwzhMjmtppSJow8dN3,2339703;1957137
64434869dff2ad561e6b8b7055db1818ee3c09ab90dbdaff891f24b95353d65b,1JzyTeN8Y3DBnLTeVoVQ5cyeA6cmaarWFd,2326417,1rV45JmmCJhDjoipyaArF4gpWnrdFbGSv;1tndXVktbdLUVbv8N4ycMYDENEYfaCtUd,891491;1427765
1f5ca4a723c83e88d6748ae4046061cd7cce2c471e2b2db62e74c9824ec0575c,1QWGoU8vfZWpszFtUYY47Dpqqfdg5vA5r,3119487,1ESU862NABWtAhmtmRg3vWkJjdesu629ua;1HJbUnWQcW1v9QqZ6YTyxbiPKzmJMXhgsd,1569194;1542777
