transaction_id,input_addresses,input_values,output_addresses,output_values
e6157f594d20e857b4974c8e7ec71a70cbc34987ffcd4599d8bec7a9b99809ff,1L6rSRVajz3QWjwusE42aZGet7deTSAjUS;1WbgvriUtiPRweMUyADh5VBAVowVEZzMGg,191600;363967,1oL7EZVznmmZtrsc73woxkyncr6ZWA7CMj,554437
e29b3b7f3448ffc71c4e92db78f35e9d83be097f06d576e8edc5ce59e98c4c99,1rU81WA8Nj4jyiFchBzoWGRwtpJrwQK65j;1rU81WA8Nj4jyiFchBzoWGRwtpJrwQK65j,349090;386566,1rU81WA8Nj4jyiFchBzoWGRwtpJrwQK65j;1rU81WA8Nj4jyiFchBzoWGRwtpJrwQK65j,367828;367828
ff8b55af3d93b6d2a304ed2bb601980baca593566dd0cd5103f4c082e7dde309,1MBXuVczvwvYPS7ZLNEpBQMvvpuiq6XfKX,4444699,1aXPYCKSCwRS527ZcJzmmhX3wJbuYejX3J;1Bx4psjXBNhu6xti5CCe1vCgv1EpqzzpNq,4000229;443029
98b5d73712e4c8be13f2dc151e650aa4e1db4c61cc2cb5acefb63d507f238784,13vzgGurcSQKSApwKsVSY2TxmxCWcRFnFQ,98668722,1mcjygdp5SmmFJekV2sZPA5Uie4rcPF3Ld;13vzgGurcSQKSApwKsVSY2TxmxCWcRFnFQ,569184;98097369
3f86a1cfb5cbc86488f06ead1b5004dec592ca96f3840d8dcabb89c5e4c7e3a3,1rqsB68GomBgL6MkJnLGJrUsaw5tWsPJ4r,2645715,18CQauTKinVdBd1GmAmVm6cdQxP3CN1KqC;1gdFhL8PbApJHjbLtzLuMBwvQEj8jbANe3,1690618;951907
7fdc56e6700a15b3438020a93be518dec6b4e1854bec6306a54f32d192ebc53b,1WV53SKF6xqaxzfG3kUevBadV6MLfrLhHw,2082530,1pYTKKyQWzfYQBMkdmCYvSh8ycEAYZ6zuT;17qViWGqyFYPvWtsHnRwWpHJbzV9YMZYTK,944581;1134607
661a1db6cc84be26632c8dfbf19cda49a90878a89e0d8d863b75d630e33908d6,1gtLvy9LdkraynpPptzYXaFYwjgnVKqNwX,6523236,1pDMQk7eTqtB1oW795xFQpY6p228Bn5FxR;1MQhJPDRbUc3V2K2hrPY6gcMyV23VuUY5j,5870912;647795
397208eadf6132947329fe09ed7efb39cefd1ece2e6379568524e6386662646a,1Ahm4osfNRABwxkoBs7AVJduGKnLt2su3N;1bXA1u6z7UzrY8bdKUu8fNciUkrCD8wE56;1Qt7EBfLyfXatm8Rfaw2uP3CB92oAKaVLd,209724;385973;792004,1paTDdY7HmvLtFoVYffLX4Nex8ET7YJsJS;1z5sWQwzCqD1jMb9rXoNEwXN6Adcqk9wcr,1341037;43540
c083852e26aa4cf12139c0aae8dc33e7c003b3554eafc49d28e480f63da81a0c,1WXEQkHvAsQ1qmfg6aRRB2EcW5aQ2cAdgx;12bnPWCuTiEUiC842aTgSFBTeoqsuFi5kg;1QXUPnxtYicziSq4pqj3QvdSn7rkaniNf9,863877;920208;998756,1FUGLhTikkLgLTFG39X2tZiJiZJig9o8cr;1FEra91NWsWUuyebWXNvesUVPf4EC9cj7C,2103423;677117
6f9f0fbd383d20993edb7c16685256ac5eb2ef0b9fee399cc3879162d63bcf15,1B1harmZBKoce7VL5MKdxpfjL1DhMni3SR,2709566,1ARtMNqnakETo22G7LtA5wyLzthSecS4Ly;1QZvYfJ6PYV416pdU6DeyU7nUtGePNPB3S,1140420;1564718
554008bbfe06e771864a3882a8f8e4247b3d66e0364cda74fc64b6810b80f1ed,1DZzEcKfueuXfZ2pH1LQfyuZS2onQmY9f6,2353837,1YaLdvDZo6qtmoKLv7qnQ9bmrGurqAk1fW;1buPz7yPC5Ccpp2wN4e5d5j4QBdCaSQ9jD,232362;2117406
b93a02f2a45bff249d14c1f7296b80210c9d709224939db43a443308c9a0dff5,1mW7F8T93wsRxupwiCAzUsV6PTEa3HbqgH,2531692,1178GNQ33ZNHPTYpdc86NzZN9bQ33ioX9t;19wKPcqbWWVZU1L7RJusdbGfyaE3UXimPp,877001;1651346
fc0b7d51e1a7383296f16f54a963a06bd479c8afb336e6cceac3fecfb522c845,1evMqnPprRBcSPfh6h3tAtYf4juuQm8NkW;1nQAD32egTLQC3Fi8fTT5fiSUHAqcB8kAf;11GSBitXS3dXff6hSb3NCFuC121pg4x6qf;1i3WpKddwPRE7K1e1DDfHd3tQmVzinvaF6,270055;430759;465069;303720,1vm8Bmgyf42uTWkWh12m8ERF58VCNeEjzS,1465827
3c78a7bb99bdf8806f6445a8186284787947629f476ccb94c8c68c94513e65d3,1J6mSPfUX8PoYx9gvojNxZZ81bYwJkuLQe,4460294,1WADqCBorrwzTYH46jVL8f6cuKTcJaZNKR;11FDjSq8jsTMJYBcqr9YGt552W2aQbuYYz,2858108;1598011
4b2edb41b0f5bdc76e759cbd87eaad5536841cd81044c1451fb1dcf39b0b7070,1N75VfW2aaGkoBVeSa64uoBp2ZYpVXain8;1N75VfW2aaGkoBVeSa64uoBp2ZYpVXain8,694782;408770,1N75VfW2aaGkoBVeSa64uoBp2ZYpVXain8;1N75VfW2aaGkoBVeSa64uoBp2ZYpVXain8,551776;551776
a7ed12b01aef76f02e6aa01e00da570851c54fde8ed808712d8f7b1c213a177b,1wWVpGAfZWTkazvUdGbE7u6a7RVZFVgoZD,100000000,1MnToofQH3cReqNYiwRGW9S9LPAwaFdGY1;1wWVpGAfZWTkazvUdGbE7u6a7RVZFVgoZD,857979;99139476
920eadc4482f1fd7b1d2592c59692a21ad961ff40b10c4e00b4ddf891af95801,13vzgGurcSQKSApwKsVSY2TxmxCWcRFnFQ,99496012,1oez1uY7byUVZC5atMvuvG8inreR97ACFj;13vzgGurcSQKSApwKsVSY2TxmxCWcRFnFQ,363403;99129425
973e72cf6715ab837cdfcabbcab6d75e3717263020bfe6daa215b7044b3880f8,1kVYXeP9ppT7uGEeZ4qE3DE9sWKkf2mVfh,5461490,1Y3bDa1haNuADYvkHZWACcLKG7H2beWQB3;1oksCakqgtpM4dZtFWJDBLViiTPkvUbofw,4915341;543742
bb35616a71ef6cd58b4c72e68b9ec3a444ea63745f04348f4a645e5b9ef250f2,1ytU8w1FZKvcx4Q9pmoxFnePCq5xHt8jw9;1Sfm17K6dUfJ8kT5yuLGzPt7UashokE6zb;1bNsfqxResHiHFWRqz56oFVbf7niZqNXvP,510899;608705;620345,1bboxa7mMguRPkMnraXwpdnf2Z2w6vojrF;1pLyFS3TzGoDmYKQMpqrLcjqEq6ieKVBPG,1254452;482360
a1b00de5fa3db59956b24b19ea44a0352dc995b1d38c94422f06bac88d993d3b,1e2GDjgt6R2DW2CeYDbo1ohLAxL66rcojY,596309,1yNZqcrah3EH5E6HdNNDGwecAjAPzeZgqn;1E2KGDwsKfPvTGFZGauQDzW637dnR4PzXy,377101;215256
06d321175a5bf0420661e2ac22dea1402e5177c6a540a4e2fea6d75a1d3f36fd,1RpsYsrBgK2Ekx2nbiRgzThQwEQn9nN1Y5,2336815,1qBdLAzgf1LzwgQ95ew5aKQTb3bmGRcHY1;1At3L2cjfYybhWH8tLjWdeHTYTouhSMBtQ,295224;2037487
f39e240ef9ab569294ed9633b214b147f00a20556bb57e0781755abe6db0ae47,16bvMgg4GqTkUVmKzCb3MTTvryTuT9kR29,8243378,1KzdQ1nfBbB6P9L2PJxYEViSwAy4x4KUHE;1woR1JAdgR88HjosNy4SRDKEsKvynZaLC8,7419040;820576
6d97c807a4802700e511288e71d0d16fce1f53745579e84be139afbb35f3fa27,1v9gXHZAV4JTDp8V1Mq38snWxZxi9jSvH2;1wFgPQutvbBSso9mFRCJJvTBnq6XhWgMMU;1xTu2m69unaNdus4r8fTmXq5Gz7bpZhs8a,315543;502418;563853,1WihWZy8te9diwodC49tXF72WPvJVBErGc;1Sf8929kEWhCUH6bNGPoTp9H7Pa2efSuM9,1364402;14369
45ca0e520cec8d7b5d9d349ec6857b3ed02b16316796cede956968e8c5401726,1mS8Hdw3igEzcxZz61mJsotVTAJ4aM5iTz;1ymSvwyVNHQcgSWdK5QTsz3y4nhZ97NarD;1sfMUYp7B7xQSQ4LcDj7TYx9DZzm4onyDD,838309;883037;964118,12kRFB9G5sTRDtB4tRxJCwUYnySuapZtCi;1a9fpjpj1twVKngGizwrdea3kBhmbDDCgx,2121948;558706
036d05a74eb291a76a801a938f532933b59fe893701fdfae4382cf275f8481f7,15ze2QNUdh5reLyytvEuhZGvgHYfBr1D9p,1921883,1pvJZZrgYPjng5kM6E5ccbyKdnTEZNBaPm;1JF5GPn9PM6wSm66RZW66Zbns1RnjZzFXg,786211;1133571
5e93e33322d124a38482174f339c6f3aca04f3db1c412c4c07838c1771b4ca1f,1Tn7eeujKe8YxWFYPdazXntmbJzUhq7qgF,99366098,1QyKg61jzTkv1pHLkNqLu3SuPG5uPNsiht;1Tn7eeujKe8YxWFYPdazXntmbJzUhq7qgF,430156;98933675
b81a29d361876fd895415fae7d5cce7c761d793fc0cc5e0b9bf0d8f6afe850e3,1FftRasdCsjGhRQHupVbdPhTfDd7uVBKwF,3188409,1gvQYHa77ptxZV8zU7EqBmoFcS9b3wmBDK;1ZxLxvMCeP9H4BCfSs5FXZ9x4gQXcAwN97,2869568;315389
67af16178b1cc538910bfefb307b2345b31b09d50362a6b182cadc73574d62ab,1Z78VzjLd2qKKpJr4Jx8FP9LQ5X5JJ2yLi,902558,1swbrN6GLtBDoEHqYYrpYahJZJtk3vRfG4;14xb7UUMYGbZo5Aeasd1DiAxsWz1XGonBY,205883;693543
7df110ccd7be4358c908b5b616fc8c6ae77b84c4aeee6a9215eb32134b5ae61e,18M3VAyLgqrrHVG1dPvvxWtwtr41TJ7MiQ;18M3VAyLgqrrHVG1dPvvxWtwtr41TJ7MiQ,304647;353130,18M3VAyLgqrrHVG1dPvvxWtwtr41TJ7MiQ;18M3VAyLgqrrHVG1dPvvxWtwtr41TJ7MiQ,328888;328889
7cf8363f6c2f28a51401783bef515fd65559c61261d42206f20e157fc526904d,1fNZLzYMTJEiKkxhCjHbmbyqJMJi834Hwd,3050901,1k61HULxFr74Vag9px5FZRbcmPuJbRZ4x6;1mdG5EZAQgU2HHr5EGnboC7E9G94nbpvSU,1750690;1297563
86d54a176709dbfaad1a09c43716a27ae07ab183a5aa3d9a2758abcbee51218c,1Agvb4N81XugpcBubsXk6fuY1wgSRshRwU,3860852,1mMouqaRFmu5bYF1k1XXNCoQ7RaGYZczQC;1ZZBZVzamQ9s7Enx6Wnocg4PdopUb6GNcj,2379577;1479102
93b6d397845633bbfb2fab0a4ed7d362bb59631b2fbec922c5d15b11f08ce4cd,1NmX4G94hcJAafjQAFRiNjXDJn5spHyPMk,1544446,1ks3QEgLgJxu25NQHHapWvmjNZWByLyUq4;1g3g4rEvDmMqFKiPD966bXinYcCbdCDQKE,320356;1222296
716f857f8fd0e567688d99fe6ee19a45ef57bc3550fb77daa394c261f65c6d7f,1nuhBp7fcKtRchFQLJo9btWqYKjZDDigv8,1957899,1iyBYdimZawigtXsR17P44Gnzg94nCYMTc;1gZEePWohh3PRngy4kCsrSEdiNbjCjCTz5,1191440;764971
151bb44416bbf3f22b618edc65754c0de82c9687be613913a93fdfe7ee5cf51b,1WpfS92iyhTC3TFTE53sMXGJoBh2ZBXXMR,678775,1RF271CfsCQpvSFSPp5aXqhU2yQRKLbko3;1bf8F2eaYw4ikrdG1Fz4n3cWoJqpvPczee,192704;485018
f9192a48126dc3744b5143d648faa4a235f779a38d806556db52bb2d3dc8843e,1obmLmbHosfUAnz6o9AsKt4WSfKW7ZNPUK;1XXtqxwqiqZVngZSM2NUfjDZzwPBk1SX1K;16NFvc2GU3hFdypsvzdVUsko32t9js8Rr4,386987;475710;791040,1d46YzCc1qrKiubwWwQqf4pWj5SGCWBkq1;1GMLZhZT76jBbymnDN5jFqeuCk84hB9KEB,1588573;63646
723abbcbb8566df0d54c64e977dd50b319e0568b818b02674b010a6b55340862,1V4SRV5FFdbC7JxLcoLLpry8KwCKxyHhVa,1473660,1FNpP7ZbYgYxTiSHhpoQVdFfin5zUQWvhY;1nMtYe5mfMe3zgQkyR1GWXaaSPmbWM27Rx,927069;541738
e2952632abfd0177fe31d49f010e0cb29fe558f9db2759ed6aed938d71836752,1n51s4rKuC9DqNuaqUhH6Zu9RXcAZUzhuy,7672287,1f9Sk8PPA2gpvaBtywZtzt48JP9znfxKix;15bo1tRArCHXvVu4EJTS3kmT5Y8ydj2PuP,6905058;765832
de9f47bd1344c4c5ab5041b640d816d67b594542018793a45a55fbbcf9a82dc9,1D3eK45xPQBxs6rAnHke7VSoJg8fqWVtUZ;1RkpcSR3LTEg9VdXHSuU98uqXJ3537R6fZ;1FF5W7fBBP5sJbTfdGysBBkcs7X17AUhsy,415562;480586;355182,1cyMghPJ8171yrDeeSdnCJTU2A9hxUraCa,1249090
738d95e320bdaa331b89528ffd03b3ab6da627fbd2f47d6079e9006b7643dd66,16hswmbeNijPeZroD766jwk7Nrxa14YryK;16hswmbeNijPeZroD766jwk7Nrxa14YryK,491377;656149,16hswmbeNijPeZroD766jwk7Nrxa14YryK;16hswmbeNijPeZroD766jwk7Nrxa14YryK,573763;573763
3b295125f072814479c584d5db13daea1b9ef7cde42eec8c3b70f64172ddcdd0,1hLornQLwiZVGuv5fKW7po75N9ons11osc,7636338,1AdsTsn78hCk56x1nE35KXUCzcBHgs4B1B;1C9Yyhh5BKzAdbbWHRpjXeyFk44Ljcp5mi,6872704;761527
38bf9c4f8a54fe37fe622fc8d1107b38272c26a3f754e46c59271e8318726b3c,1jZJP89ZHScxKgLGkTFzLTb1he1UugQthm;1Yne52qffMppMBmh1TwSD2HvM6cJiEVNHu;1iDCpPsaVZfZgZ484GaEXnCgzhXFZTwew4,269344;326779;313320,18XVX3i3vXKPLtozEgxvCL4d2S2owqFUxq,907321
1278edf2eec7d7bf497eb07828defc30e117f18a1745b0c4f88ada0d220d111c,1mmyeRzPsuNgfYeMBYXjD12JgYXpFMGwj7,831748,1oRmt1C62bh3jQEDs4WHpjKbgKJ9fDJ4xt;1udRVywfnKR9NkUrJiovZyZ8FCevr6jCGg,315408;514570
683f07a1ecbd76ff4ba2e5063de3621273a5ab2ec18b07c07f0512e2fbc37a1a,18U4gCnjvfyxvKBaZcjtxjofaeEYEAehFa,1261905,1tCZJRVejtDoHwaGFpmcjBSprSBB54FuUX;1V7VtKaZvF9pk6oQnsYBtGZcwtXWZMDjhN,280443;976529
1ac6695901e463a5e0dd9bbe4c01ebd062efa9f6c41095c36bf2bcc66a844a32,11jagz9xRqv6yB4yebydQ2EVgxeNhofnse;11jagz9xRqv6yB4yebydQ2EVgxeNhofnse,444292;631524,11jagz9xRqv6yB4yebydQ2EVgxeNhofnse;11jagz9xRqv6yB4yebydQ2EVgxeNhofnse,537908;537908
4b8d7b12d846006e7934201918ddd3172d99f31c8e60dc4969f98f70aafdafb4,1f9Jbn6gqYHcbwSB9wLbTptuGjG8pMJVqK,98171632,1m3L9mfQg4tDtnMFmpLvR4rySkSbDiFJYC;1f9Jbn6gqYHcbwSB9wLbTptuGjG8pMJVqK,907940;97259721
dce33ddbc58ae30278d5992a5b534b8948916d2e7ff003699eb096f7e60bcccf,17aopGDkh1AV6mRRHRBB8VW7ZDCkoCzsSu;17aopGDkh1AV6mRRHRBB8VW7ZDCkoCzsSu,357249;633674,17aopGDkh1AV6mRRHRBB8VW7ZDCkoCzsSu;17aopGDkh1AV6mRRHRBB8VW7ZDCkoCzsSu,495461;495462
30bb6f0844bb8cad296298f3940c38e35f72ac64b193851b21b1fff48508e1e8,1rQKUuPzne9x8xL6r6u19sy5nGdQ5LgXxd,3455482,1tVYcEgHE6ymh6AJ2K4MRFQgBBcPgVaEdT;1fuTHY5wzJxhTJzr7PMJh2qP1snyukqumE,1611112;1840763
88fa26a885eb60b4ff16e3cac96eed138bd2008d820e13cc3a612604d91302f8,1H4MVX8igXHdowow4tT5uHx7HhVsXdJyY8;1MSeH4sEweQLeKbhqSJ8nAGVym3MTAviHy;1qhf9E3K8GBZ3KLNYAJvQV9TK1jyLhUHwy;1a9ZuSgju9YJQqS64eaDwH2YSf6WCKcwuM;19rNNHMys6jSzoHoyRt9b5DUsz4xk6QvRZ,472373;397751;495965;171789;204468,1qHVpJaVjEn9Jed8fHBue2mVybMUSFgypN,1740585
13b3e085576781dd63db3002cbde2f407ed1eacb0f794baed789d7e6d3d23cab,1TkEz2JnrDQ18snwSWThPve3ahVuJAHL79,9736904,1qCV1moum3BLgrEShu69jwZSNh2Xhd7UHZ;1R4GxMQvus8AafSzNG4nBQZE98h14n7fa1,8763213;972306
be8c19bb838a2216424eb349e83d778b7e9b46aa098ff602d3164b1fc9246bbc,1Ts8BbKH5NPNqa22ZcE6TGr3cb9xAZ1Xmv;1pVECwpGkPSCDpjBBn2yETFae5UsyQDPRb;15Z4wUMcfoio1WPyf8t3BAVLU6iSGKyVyH;1MRuGqvWSAjVxZvdSB4BUAU7tVSzZT7i9M,206815;248958;194715;188235,1WGtaayXaR5mgt2ggPbxq95qfTxb1yfxKj,834652
c269de9cd2629ef7048bcb8926118c02686b82544f069d208ec93af2e8e699bb,1g8knQjkp8xn8L1g4qRb1UH5RcjBH7GhfR;1g8knQjkp8xn8L1g4qRb1UH5RcjBH7GhfR,548456;670388,1g8knQjkp8xn8L1g4qRb1UH5RcjBH7GhfR;1g8knQjkp8xn8L1g4qRb1UH5RcjBH7GhfR,609422;609422
26039023ec0f272cc47ce5a3b933c9749b51e4d67ed7ee1d74debca22838173f,1VkmTvZddsd94SJG4WKT4q5srcWTZntToe,1599319,1KU947uLiWBFSSXANHQLbne46gHifusLa9;1MyhPbwJNnpfqjgXeRMNBDwVE85q6mqt3L,928125;669563
805dfc777fe6b5e257d1d1c20a0079c856bb3be2d00d82da3119bbb708c762f5,1dgZcfh2GmvMB9f5jy6XNTAKKwbtAk35SR,1132109,1cRDWM7gbXJDz4CwmmH7VR8XEZfMQkST5K;1RQeHQyAwTgMS7SQ5skDn5dXCnMxe96FB9,470244;656969
b16361ebc335e1060ab05493b4e07efb620c11bb9d944610f941fbdc67193d49,1PpH8yQaGctiFc17bkhapayFiEF35PxH71,1385029,1D7hQLS9e8NyNXGfr9PBfwFVG31T4t4THQ;1t9HR1nXbMeTgGUPADu1EVDxWw7iXhGfok,371523;1009775
43803fdef9225c6bf93c6e70b904c2fbab35b1d5482672661f15f4f6bd021d33,1WrDuXWB9fZTr9nfv4qVxcBiWfGhbaaq42;1jEfVgKEmvo7tjPyv4F3kSNd2B7T8dZCVg;1EkSXn52x6291mZsLgxjXCDpWMuroSdsa8,209563;490354;680614,1X6V3Y2pHqPMsAHXFXcKcYtawze2RCt4Cp;1Lku4VoZcqoM5RjvtU8i7VEMUnsEw2nCcP,1326565;51501
27096e66f7976fbcd627f574d67d6e93e7ac7f5f60db1d0970ec24e0871462d9,1wWVpGAfZWTkazvUdGbE7u6a7RVZFVgoZD,98207600,1vKWQnhuMxkVGcReshGnRrUjuw4WhbaY3Y;1wWVpGAfZWTkazvUdGbE7u6a7RVZFVgoZD,360702;97845719
a77ef5aaee23b368fd6ed99dca2ab4cd11d40fae6dcf1b9d1e1d817de385d187,1HGeGSsNbyRB2jfwh5A64sY2Qm5GAetJFH,4298086,1d8q2frKUyYGSyhBbddZXeJMYoSNGJ1prL;1U1vwU1RHE1NQZPAjPNGREmuogHkoQrBHd,2003401;2290816
1f751e3e4ecf3d78093dc9647f1047d38e3de0cb9ef191b14cfa7403a98aead0,11231G1Sjx6NeykNHeJ379Twzv7dxntwB7,2899775,1jTthG2Z4hDQN3SUB1ufxsiiCGfxBhpz3Z;1rZhnikH6NpYNujYKeQaNzm9gtgQx6F8ve,2609797;285356
2254bec923e6314bf6da78c57e4c20867982f9a9bac9643f4b366441672fa1d8,1yEbEpVU2W6kd5VbtxGTnnH9r4FdKpU9GK,7307319,1zcYpexb7jjCoHnRp1G92em5Tu9dZbk7GH;1hTA8x8sZNKiYdePKq3HZZt4i8449XwEky,6576587;727388
3cd29e2fc49a2582e6fa1ea743a0aa3e4f9adaf6213698978aed738856257dbd,1EBJqxbDM8d5FPuQ5FRhY5jzhCNfpcR9zS;1EBJqxbDM8d5FPuQ5FRhY5jzhCNfpcR9zS,313584;616464,1EBJqxbDM8d5FPuQ5FRhY5jzhCNfpcR9zS;1EBJqxbDM8d5FPuQ5FRhY5jzhCNfpcR9zS,465024;465024
b79e3e700178f9114bc934224fa5ee97a276e603e39f55a3dbb6a28190220c2d,1bfDDuJuDCkkkvhhQEKHUeJMtUoimKCK3s,2394627,1j1ZaiJCEaFYwLmVijTjM9YBtzxXq5p318;1d49DT4dwuf1XQ1iYHWhRwBvXEcFMo5xTF,1112755;1278071
dfc3b2594043c3acec0e83913991432dafbb0495a334179b0884ed485eda5fbb,1yBwTP5cifTcVYraSVrq8WCz3eKXQBdE4G,1322036,12tMzPcga28HYnLNFwPbCMpJed8XaGPssC;1xvwLA5gLXLzVvLAaQbsDXnNDzWZPNxVGP,332732;985154
5cf86c2ab8b9d039d9d4ec9a6581f09e7615c5e56beb76f69f0260061f7c1fe7,1zTWPbg9ohSPgBdQdvKvGwgztfBunuMx1r,99099231,1JiCu7H82D3cyH5Jc6DetcBYMkugL3P2QV;1zTWPbg9ohSPgBdQdvKvGwgztfBunuMx1r,326735;98767524
322b90df78c1e173c10f84b68bbc026ba0c1b8c9a58bcd488b49efa606cb588c,1CXuQu1mFUNNtYGzfS9k1ti7H8RL2fxxz7;1CXuQu1mFUNNtYGzfS9k1ti7H8RL2fxxz7,556412;588423,1CXuQu1mFUNNtYGzfS9k1ti7H8RL2fxxz7;1CXuQu1mFUNNtYGzfS9k1ti7H8RL2fxxz7,572417;572418
b5804450a100d4268a10e815eed05b5378fda907cb17d0da0a936adbfc0cf78d,1fUPVLpmWKwifr78vPTcCQ4Rgxa6T771TG;1UXM7YMDQRLSN3PvCBBHcX73F77taEXGth;1QPDphVACdhH1BudjrgAgALTxfR2ytAm1M,263194;278794;718631,1U1sU32gHEWkm6oLVMYfFTqJLXfsqVGXe9;1QDzM2ahRC6vN7GdYuzsBuMLbwHCahq8oZ,1193867;65699
d8afdbf322b040bd87a8a5d8472014f45cbc0181cbe3919ea9b403706ec44ad3,15kmVxz6xrniX1uD2paLRYqX1gLdVjpbxu,645783,1vtgPcMt5cosea7HEXL29zCpADb9EGL5F3;1kj8Yw3N2nEwRykX6kRrwws4tMQcpmPg5w,70143;570724
557cf0a33d9e585b5068748928c2142723cb319dc00ddacf37c1d1b4a45e12ca,1rTALtcnecAyr6rVzbqHjjFKatb9a1y3Um;12XUopTEZ1jx8Je6UJhrk2TmsQnNTdr5tL,117151;255498,1khcaDgcLwWuN3PT3NehZm9LYejkshkmKu,369905
1fd99550b6667be733d7e2af8f1f8868819182dfb0351b2e8bb11dd34652cd26,1wWVpGAfZWTkazvUdGbE7u6a7RVZFVgoZD,99139476,1DYXWct8FUzkSaRd4JDqbkjMkbpzsi7Dit;1wWVpGAfZWTkazvUdGbE7u6a7RVZFVgoZD,927687;98207600
ffac979da9023919c084d7318950fb74bbe3738cfc228be42b6de97804ca4e0c,1w7EsVxbQrHcAAKN55o1YV6yoez1B8zNgp,2256653,1Ma3tL3azcpCAPz7bcXqH4cGeh6cg2rfho;1MWJhQoEzJKE9A5b77T95mgaiS8ewZbwDU,2030987;223299
7963240e0a7bd1f156a26f49ed272b6dfe42881fb043a15daf11629125f50845,1FJQY4H8CtXdooznMYVuWPBKDtn4zXmzy6,3073819,1fGpv4zDroMqrBbohv2hwZZBztVJV6EDX1;1vC8ivqK2bvmrrxNwP6J8AxnxeByhvnDbB,1794255;1275744
1fe3f938a94f71990d25a390851507fb33353bb06dbfc44124e62626a2fd41e4,1rj7XEV4zi6vuXhNy568p5ZSxEGKohjKG5,1746810,1CnaAAUQYxDJG7Agph3qL6FMWgGz2QTkFT;1o91qy8pNdeaGp24uS8uqL3TAapP2gBDBH,618602;1124693
6702ae386aa766f09bd51a22e2334b55c197172ac58926472094952313159f21,1g4iawjiVhwzDTYgLasw9YgK1ciM7ycXjj,3240508,1FbmBBeV76waxPQh9L6MisVBQEzdLkX2cy;14NAxX1P2uZrxBdBDMsubathtB9p23Yxwo,2916457;322790
1edfb01c0dc8c4d5ed4fffad5ffb80e2a79dd2bd9a9067431deec525d978df5a,1zYkmSDRjeFs2Gs6s7pDjgrcRcnpoaXbAy,2798641,1HaxWup8kQ4Hfh89KFqP9ddN5omQkhsTVa;1sr6ydhroQypVKHY8rntm3dq1vATzRzutJ,1030754;1764206
3fd9a8ad8617977efd01bf7dd5bc895f1f5bfc90d7c500c626b0e022d7e16c04,18rt3oNEeEx8stpos51L2CdZB6JrXPbzVV,2295612,1rzDTdSxe91NWjANDxXoBYpjC4C9q1J6N1;16FGAiT2AUX6TnuUKkNdVNswKcWmfTuZjP,398436;1896072
5becea949a1cd8cec5a4e62b9293e69b033b46dce097fec19df1edccf45ed447,1p8VzRMqRyLvTNZASHfgdhwu66q61w7kdY;1dWofrDnY7rxMoTuenPwnWGfJuug1u22nq;1XjKAaRZPcP3wRwPjQKAEi87aPmvqAK621,216977;516611;581466,1m9cYya2jzdnBeDCqjoNG4592zs7v89GB5;1quD6oQVdDRtdTAJufdr7LMzb1XF8cYXmD,1221529;90469
adbdc991052a1ea86ae744e8f355b0f8ff729c946e1696d4c7a7d7d08bb9d81a,1zTWPbg9ohSPgBdQdvKvGwgztfBunuMx1r,100000000,1h3KLsvuMogbStLS3q6SC8b3Mkgeufq3yH;1zTWPbg9ohSPgBdQdvKvGwgztfBunuMx1r,896442;99099231
d01a1f61ef055f6ed5608ffc54dd2e331e05ed96477ce874063bd9ddba75f605,1PcPYGtVnXKVcqcNhbhNnDKQFHEbU2wFhT,8200560,1oPMPVju6FENzUAreboryNm6v6h35wTJrH;1vEKXE64enxwBYwtEoCi46pB8Tmi9wF1rm,7380504;815419
2a3ba72a45c2a1b924eb05f114cf6adfb5761944de65a985442cef60134e662a,1Yvovnp32yEP5aoKTMsxsav6neAvwkf6CH,1274504,1sW4puaz5gVc7Qdj7AsvxQk97mg7P7u3c2;18LkXSFvkDJCPD1BefJX9nB62ZPXvraK8b,174149;1096745
855c9af62795daddaa1b9f17ee943bf807c67ee8c9472cf09206189c01c23b4b,1uFFxwravvdy1xKgZZ1C7JmFoadfxZMPdt,2878824,1KrMmXVRZh6tEsCQz5gyS8jD6FvQzett6v;1c6FbkwEUHAkjvVzot6WEa1hwkZAjyafCp,162322;2714514
b54061b9391559ad52ebe856ea94d244ef1a0d5fbc40402aa72b698f84041d50,14iQnXZBsC423MCNTQvgFVSxUYLqGq623r,4490756,1nDDECeWsygU8BoDcwiiGtrTDJXda1zyqZ;1bHgULHKHfxeBXE4roQK92VJuQjazpLige,2905928;1582360
42f3e8c6adf694089ad5c3754199d9bcc15d3d10bf100f61e7d204821bd72b3e,1pCJ4Tc2jiNkmqSgqANA3BqR5A5RShAiit,689600,1XubxaLTqbfDTAqSKcvoqCJmT6ao84jXrZ;1Peip4BsoE3rY5Y5X6GYq3Vq9nh69SRd5m,97026;590772
9ef36cd0c8067760ccc950453224e3213c2e692c4b04bea147ce095c73c2a86b,1DhsnTiXJDiZA3E39tvGneFpY1McN5hYiQ;1cK4ppDxByYynn7kPesdYpDGaokAEjNu6B;1BsBVje2ABPc55Fuy6XjobN2pme3F59d1y,203775;393007;416976,1x7jLiCUZSAL94hd8p6JWq9u2R9fEsPtp7;1A76xMc7vvtcBXbg9fJpM7vfwpi51w9fKP,958473;51943
